mz	name
830.5917	PC_35:2_[M+OAC]1- / PS_39:1_[M-H]1-
830.628	PC-O_36:2_[M+OAC]1- / PS-O_40:1_[M-H]1-
830.6644	PE_42:0_[M-H]1-
831.5029	PI_34:3_[M-H]1-
831.5393	PI-P_35:2_[M-H]1-
831.6121	PG_40:1_[M-H]1-
831.6484	PG-P_41:0_[M-H]1-
831.6597	SM_39:1_[M+OAC]1-
832.5134	PC_36:8_[M+OAC]1- / PS_40:7_[M-H]1-
832.5629	PC_37:3_[M+Cl]1-
832.5862	PE_43:6_[M-H]1-
832.5992	PC-O_38:3_[M+Cl]1-
832.6073	PC_35:1_[M+OAC]1- / PS_39:0_[M-H]1-
832.6437	PC-O_36:1_[M+OAC]1- / PS-O_40:0_[M-H]1-
833.5186	PI_34:2_[M-H]1-
833.5338	PG_41:7_[M-H]1-
833.5549	PI-O_35:2_[M-H]1-
833.5702	PG-P_42:6_[M-H]1-
833.6277	PG_40:0_[M-H]1-
833.6641	PG-O_41:0_[M-H]1-
834.4846	PC_38:9_[M+Cl]1-
834.5079	PE_44:12_[M-H]1-
834.5291	PC_36:7_[M+OAC]1- / PS_40:6_[M-H]1-
834.5785	PC_37:2_[M+Cl]1-
834.6149	PC-O_38:2_[M+Cl]1-
834.623	PC_35:0_[M+OAC]1-
834.6593	PC-O_36:0_[M+OAC]1-
835.5342	PI_34:1_[M-H]1-
835.5495	PG_41:6_[M-H]1-
835.5706	PI-O_35:1_[M-H]1-
835.5858	PG-O_42:6_[M-H]1-
836.5003	PC_38:8_[M+Cl]1-
836.5447	PC_36:6_[M+OAC]1- / PS_40:5_[M-H]1-
836.5942	PC_37:1_[M+Cl]1-
836.6175	PE_43:4_[M-H]1-
836.6305	PC-O_38:1_[M+Cl]1-
837.5499	PI_34:0_[M-H]1-
837.5651	PG_41:5_[M-H]1-
837.5862	PI-O_35:0_[M-H]1-
837.6015	PG-P_42:4_[M-H]1-
838.5159	PC_38:7_[M+Cl]1-
838.5392	PE_44:10_[M-H]1-
838.5604	PC_36:5_[M+OAC]1- / PS_40:4_[M-H]1-
838.6098	PC_37:0_[M+Cl]1-
838.6462	PC-O_38:0_[M+Cl]1-
839.4716	PI_35:6_[M-H]1-
839.4869	PG_42:11_[M-H]1-
839.508	PI-P_36:5_[M-H]1-
839.5808	PG_41:4_[M-H]1-
839.6171	PG-O_42:4_[M-H]1-
840.5316	PC_38:6_[M+Cl]1-
840.576	PC_36:4_[M+OAC]1- / PS_40:3_[M-H]1-
840.6124	PC-O_37:4_[M+OAC]1-
840.6488	PE_43:2_[M-H]1-
841.4873	PI_35:5_[M-H]1-
841.5025	PG_42:10_[M-H]1-
841.5236	PI-O_36:5_[M-H]1-
841.5964	PG_41:3_[M-H]1-
841.6328	PG-P_42:2_[M-H]1-
841.644	SM_40:3_[M+OAC]1-
842.5472	PC_38:5_[M+Cl]1-
842.5705	PE_44:8_[M-H]1-
842.5917	PC_36:3_[M+OAC]1- / PS_40:2_[M-H]1-
842.628	PC-P_37:2_[M+OAC]1-
842.6644	PE_43:1_[M-H]1-
843.5029	PI_35:4_[M-H]1-
843.5182	PG_42:9_[M-H]1-
843.5393	PI-O_36:4_[M-H]1-
843.6121	PG_41:2_[M-H]1-
843.6484	PG-O_42:2_[M-H]1-
843.6597	SM_40:2_[M+OAC]1-
844.5629	PC_38:4_[M+Cl]1-
844.5862	PE_44:7_[M-H]1-
844.6073	PC_36:2_[M+OAC]1- / PS_40:1_[M-H]1-
844.6437	PC-O_37:2_[M+OAC]1- / PS-P_41:0_[M-H]1-
844.6801	PE_43:0_[M-H]1-
845.5186	PI_35:3_[M-H]1-
845.5338	PG_42:8_[M-H]1-
845.5549	PI-O_36:3_[M-H]1-
845.6277	PG_41:1_[M-H]1-
845.6641	PG-O_42:1_[M-H]1-
845.6753	SM_40:1_[M+OAC]1-
846.5291	PS_41:7_[M-H]1-
846.5654	PS-P_42:2_[M-H]1-
846.5785	PC_38:3_[M+Cl]1-
846.6018	PE_44:6_[M-H]1-
846.623	PC_36:1_[M+OAC]1- / PS_40:0_[M-H]1-
846.6593	PC-O_37:1_[M+OAC]1- / PS-O_41:0_[M-H]1-
846.7727	2H-IS__PC_[M+OAC]1-
847.5342	PI_35:2_[M-H]1-
847.5495	PG_42:7_[M-H]1-
847.5706	PI-O_36:2_[M-H]1-
847.6434	PG_41:0_[M-H]1-
847.6797	PG-O_42:0_[M-H]1-
847.691	SM_40:0_[M+OAC]1-
847.7785	2H-IS__PC_[M+OAC]1-
848.5447	PC_37:7_[M+OAC]1- / PS_41:6_[M-H]1-
848.5811	PC-P_38:6_[M+OAC]1- / PS-O_42:6_[M-H]1-
848.5942	PC_38:2_[M+Cl]1-
848.6175	PE_44:5_[M-H]1-
848.6305	PC-P_39:1_[M+Cl]1-
848.6386	PC_36:0_[M+OAC]1-
848.675	PC-O_37:0_[M+OAC]1-
848.7839	2H-IS__PC_[M+OAC]1-
849.456	PI_36:8_[M-H]1-
849.5499	PI_35:1_[M-H]1-
849.5651	PG_42:6_[M-H]1-
849.5862	PI-O_36:1_[M-H]1-
849.7888	2H-IS__PC_[M+OAC]1-
850.5159	PC_39:8_[M+Cl]1-
850.5604	PC_37:6_[M+OAC]1- / PS_41:5_[M-H]1-
850.5967	PC-O_38:6_[M+OAC]1- / PS-P_42:1_[M-H]1-
850.6098	PC_38:1_[M+Cl]1-
850.6331	PE_44:4_[M-H]1-
850.6462	PC-O_39:1_[M+Cl]1-
850.7924	2H-IS__PC_[M+OAC]1-
851.4716	PI_36:7_[M-H]1-
851.5655	PI_35:0_[M-H]1-
851.5808	PG_42:5_[M-H]1-
851.6019	PI-O_36:0_[M-H]1-
852.4821	PS_42:11_[M-H]1-
852.5316	PC_39:7_[M+Cl]1-
852.5679	PC-P_40:6_[M+Cl]1-
852.576	PC_37:5_[M+OAC]1- / PS_41:4_[M-H]1-
852.6124	PC-O_38:5_[M+OAC]1- / PS-O_42:4_[M-H]1-
852.6255	PC_38:0_[M+Cl]1-
852.6488	PE_44:3_[M-H]1-
852.6618	PC-O_39:0_[M+Cl]1-
852.6982	PC-2O_40:0_[M+Cl]1-
853.4873	PI_36:6_[M-H]1-
853.5964	PG_42:4_[M-H]1-
854.4978	PS_42:10_[M-H]1-
854.5472	PC_39:6_[M+Cl]1-
854.5836	PC-O_40:6_[M+Cl]1-
854.5917	PC_37:4_[M+OAC]1- / PS_41:3_[M-H]1-
854.628	PC-O_38:4_[M+OAC]1- / PS-P_42:0_[M-H]1-
854.6644	PE_44:2_[M-H]1-
855.5029	PI_36:5_[M-H]1-
855.6121	PG_42:3_[M-H]1-
856.5134	PS_42:9_[M-H]1-
856.5629	PC_39:5_[M+Cl]1-
856.5992	PC-O_40:5_[M+Cl]1-
856.6073	PC_37:3_[M+OAC]1- / PS_41:2_[M-H]1-
856.6437	PC-O_38:3_[M+OAC]1- / PS-O_42:2_[M-H]1-
856.6801	PE_44:1_[M-H]1-
857.5186	PI_36:4_[M-H]1-
857.6277	PG_42:2_[M-H]1-
857.6753	SM_41:1_[M+OAC]1-
858.5291	PC_38:9_[M+OAC]1- / PS_42:8_[M-H]1-
858.5785	PC_39:4_[M+Cl]1-
858.6149	PC-O_40:4_[M+Cl]1-
858.623	PC_37:2_[M+OAC]1- / PS_41:1_[M-H]1-
858.6593	PC-O_38:2_[M+OAC]1- / PS-O_42:1_[M-H]1-
858.6957	PE_44:0_[M-H]1-
859.5342	PI_36:3_[M-H]1-
859.5706	PI-P_37:2_[M-H]1-
859.6434	PG_42:1_[M-H]1-
859.691	SM_41:0_[M+OAC]1-
860.5003	PC_40:10_[M+Cl]1-
860.5447	PC_38:8_[M+OAC]1- / PS_42:7_[M-H]1-
860.5942	PC_39:3_[M+Cl]1-
860.6305	PC-O_40:3_[M+Cl]1-
860.6386	PC_37:1_[M+OAC]1- / PS_41:0_[M-H]1-
860.675	PC-O_38:1_[M+OAC]1- / PS-O_42:0_[M-H]1-
861.5499	PI_36:2_[M-H]1-
861.5862	PI-O_37:2_[M-H]1-
861.659	PG_42:0_[M-H]1-
862.5159	PC_40:9_[M+Cl]1-
862.5604	PC_38:7_[M+OAC]1- / PS_42:6_[M-H]1-
862.6098	PC_39:2_[M+Cl]1-
862.6462	PC-O_40:2_[M+Cl]1-
862.6543	PC_37:0_[M+OAC]1-
862.6906	PC-O_38:0_[M+OAC]1-
862.7069	2H-IS__PI_[M-H]1-
863.5655	PI_36:1_[M-H]1-
863.5808	PG_43:6_[M-H]1-
863.6019	PI-O_37:1_[M-H]1-
863.7131	2H-IS__PI_[M-H]1-
864.5316	PC_40:8_[M+Cl]1-
864.576	PC_38:6_[M+OAC]1- / PS_42:5_[M-H]1-
864.6255	PC_39:1_[M+Cl]1-
864.6618	PC-O_40:1_[M+Cl]1-
864.7191	2H-IS__PI_[M-H]1-
865.4873	PI_37:7_[M-H]1-
865.5025	PG_44:12_[M-H]1-
865.5236	PI-P_38:6_[M-H]1-
865.5812	PI_36:0_[M-H]1-
865.6175	PI-O_37:0_[M-H]1-
865.7244	2H-IS__PI_[M-H]1-
866.5472	PC_40:7_[M+Cl]1-
866.5917	PC_38:5_[M+OAC]1- / PS_42:4_[M-H]1-
866.6411	PC_39:0_[M+Cl]1-
866.6775	PC-O_40:0_[M+Cl]1-
866.7295	2H-IS__PI_[M-H]1-
867.5029	PI_37:6_[M-H]1-
867.5393	PI-O_38:6_[M-H]1-
867.6121	PG_43:4_[M-H]1-
867.7331	2H-IS__PI_[M-H]1-
868.5629	PC_40:6_[M+Cl]1-
868.6073	PC_38:4_[M+OAC]1- / PS_42:3_[M-H]1-
868.7361	2H-IS__PI_[M-H]1-
869.5186	PI_37:5_[M-H]1-
869.5338	PG_44:10_[M-H]1-
869.5549	PI-O_38:5_[M-H]1-
869.6753	SM_42:3_[M+OAC]1-
869.7398	2H-IS__PI_[M-H]1-
870.5785	PC_40:5_[M+Cl]1-
870.623	PC_38:3_[M+OAC]1- / PS_42:2_[M-H]1-
871.5342	PI_37:4_[M-H]1-
871.5706	PI-O_38:4_[M-H]1-
871.6434	PG_43:2_[M-H]1-
871.691	SM_42:2_[M+OAC]1-
872.5942	PC_40:4_[M+Cl]1-
872.6386	PC_38:2_[M+OAC]1- / PS_42:1_[M-H]1-
872.675	PC-P_39:1_[M+OAC]1-
873.5499	PI_37:3_[M-H]1-
873.5651	PG_44:8_[M-H]1-
873.5862	PI-O_38:3_[M-H]1-
873.659	PG_43:1_[M-H]1-
873.7066	SM_42:1_[M+OAC]1-
874.5604	PC_39:8_[M+OAC]1-
874.6098	PC_40:3_[M+Cl]1-
874.6543	PC_38:1_[M+OAC]1- / PS_42:0_[M-H]1-
874.6906	PC-O_39:1_[M+OAC]1-
875.4716	PI_38:9_[M-H]1-
875.5655	PI_37:2_[M-H]1-
875.5808	PG_44:7_[M-H]1-
875.6019	PI-O_38:2_[M-H]1-
875.6747	PG_43:0_[M-H]1-
875.7223	SM_42:0_[M+OAC]1-
876.576	PC_39:7_[M+OAC]1- / PS_43:6_[M-H]1-
876.6124	PC-P_40:6_[M+OAC]1-
876.6255	PC_40:2_[M+Cl]1-
876.6699	PC_38:0_[M+OAC]1-
876.7063	PC-O_39:0_[M+OAC]1-
876.7427	PC-2O_40:0_[M+OAC]1-
877.4873	PI_38:8_[M-H]1-
877.5812	PI_37:1_[M-H]1-
877.5964	PG_44:6_[M-H]1-
877.6175	PI-O_38:1_[M-H]1-
878.5917	PC_39:6_[M+OAC]1-
878.628	PC-O_40:6_[M+OAC]1-
878.6411	PC_40:1_[M+Cl]1-
878.6775	PC-P_41:0_[M+Cl]1-
879.5029	PI_38:7_[M-H]1-
879.5968	PI_37:0_[M-H]1-
879.6121	PG_44:5_[M-H]1-
879.6332	PI-O_38:0_[M-H]1-
880.5629	PC_41:7_[M+Cl]1-
880.5992	PC-P_42:6_[M+Cl]1-
880.6073	PC_39:5_[M+OAC]1- / PS_43:4_[M-H]1-
880.6437	PC-O_40:5_[M+OAC]1-
880.6568	PC_40:0_[M+Cl]1-
880.6931	PC-O_41:0_[M+Cl]1-
881.5186	PI_38:6_[M-H]1-
881.6277	PG_44:4_[M-H]1-
882.5291	PS_44:10_[M-H]1-
882.5785	PC_41:6_[M+Cl]1-
882.6149	PC-O_42:6_[M+Cl]1-
882.623	PC_39:4_[M+OAC]1-
882.6593	PC-O_40:4_[M+OAC]1-
883.5342	PI_38:5_[M-H]1-
883.6434	PG_44:3_[M-H]1-
884.5447	PC_40:10_[M+OAC]1-
884.5942	PC_41:5_[M+Cl]1-
884.6305	PC-P_42:4_[M+Cl]1-
884.6386	PC_39:3_[M+OAC]1- / PS_43:2_[M-H]1-
884.675	PC-O_40:3_[M+OAC]1-
884.7114	PE_46:1_[M-H]1-
885.5499	PI_38:4_[M-H]1-
885.659	PG_44:2_[M-H]1-
885.7066	SM_43_2_[M+OAC]1-
886.5159	PC_42:11_[M+Cl]1-
886.5604	PC_40:9_[M+OAC]1- / PS_44:8_[M-H]1-
886.6098	PC_41:4_[M+Cl]1-
886.6462	PC-O_42:4_[M+Cl]1-
886.6543	PC_39:2_[M+OAC]1- / PS_43:1_[M-H]1-
886.6906	PC-O_40:2_[M+OAC]1-
887.5655	PI_38:3_[M-H]1-
887.6747	PG_44:1_[M-H]1-
887.7223	SM_43_1_[M+OAC]1-
888.5316	PC_42:10_[M+Cl]1-
888.576	PC_40:8_[M+OAC]1- / PS_44:7_[M-H]1-
888.6255	PC_41:3_[M+Cl]1-
888.6618	PC-O_42:3_[M+Cl]1-
888.6699	PC_39:1_[M+OAC]1- / PS_43:0_[M-H]1-
888.7063	PC-O_40:1_[M+OAC]1-
889.5812	PI_38:2_[M-H]1-
889.6175	PI-P_39:1_[M-H]1-
889.6903	PG_44:0_[M-H]1-
890.5472	PC_42:9_[M+Cl]1-
890.5917	PC_40:7_[M+OAC]1- / PS_44:6_[M-H]1-
890.6411	PC_41:2_[M+Cl]1-
890.6775	PC-O_42:2_[M+Cl]1-
890.6856	PC_39:0_[M+OAC]1-
890.7219	PC-O_40:0_[M+OAC]1-
891.5029	PI_39:8_[M-H]1-
891.5968	PI_38:1_[M-H]1-
891.6332	PI-O_39:1_[M-H]1-
892.5629	PC_42:8_[M+Cl]1-
892.6073	PC_40:6_[M+OAC]1- / PS_44:5_[M-H]1-
892.6568	PC_41:1_[M+Cl]1-
892.6931	PC-O_42:1_[M+Cl]1-
893.5186	PI_39:7_[M-H]1-
893.5549	PI-P_40:6_[M-H]1-
893.6125	PI_38:0_[M-H]1-
893.6488	PI-O_39:0_[M-H]1-
894.5785	PC_42:7_[M+Cl]1-
894.623	PC_40:5_[M+OAC]1- / PS_44:4_[M-H]1-
894.6724	PC_41:0_[M+Cl]1-
894.7088	PC-O_42:0_[M+Cl]1-
895.5342	PI_39:6_[M-H]1-
895.5706	PI-O_40:6_[M-H]1-
896.5942	PC_42:6_[M+Cl]1-
896.6386	PC_40:4_[M+OAC]1- / PS_44:3_[M-H]1-
897.5499	PI_39:5_[M-H]1-
897.5862	PI-O_40:5_[M-H]1-
898.6098	PC_42:5_[M+Cl]1-
898.6543	PC_40:3_[M+OAC]1- / PS_44:2_[M-H]1-
899.5655	PI_39:4_[M-H]1-
899.6019	PI-O_40:4_[M-H]1-
899.7223	SM_44:2_[M+OAC]1-
900.6255	PC_42:4_[M+Cl]1-
900.6699	PC_40:2_[M+OAC]1- / PS_44:1_[M-H]1-
901.4873	PI_40:10_[M-H]1-
901.5812	PI_39:3_[M-H]1-
901.6175	PI-O_40:3_[M-H]1-
901.7379	SM_44:1_[M+OAC]1-
902.6411	PC_42:3_[M+Cl]1-
902.6856	PC_40:1_[M+OAC]1- / PS_44:0_[M-H]1-
902.7219	PC-P_41:0_[M+OAC]1-
903.5029	PI_40:9_[M-H]1-
903.5968	PI_39:2_[M-H]1-
903.6332	PI-O_40:2_[M-H]1-
903.7536	SM_44:0_[M+OAC]1-
904.6073	PC_41:7_[M+OAC]1-
904.6437	PC-P_42:6_[M+OAC]1-
904.6568	PC_42:2_[M+Cl]1-
904.7012	PC_40:0_[M+OAC]1-
904.7376	PC-O_41:0_[M+OAC]1-
905.5186	PI_40:8_[M-H]1-
905.6125	PI_39:1_[M-H]1-
905.6488	PI-O_40:1_[M-H]1-
906.623	PC_41:6_[M+OAC]1-
906.6593	PC-O_42:6_[M+OAC]1-
906.6724	PC_42:1_[M+Cl]1-
907.5342	PI_40:7_[M-H]1-
907.6281	PI_39:0_[M-H]1-
907.6645	PI-O_40:0_[M-H]1-
908.6386	PC_41:5_[M+OAC]1-
908.675	PC-P_42:4_[M+OAC]1-
908.6881	PC_42:0_[M+Cl]1-
909.5499	PI_40:6_[M-H]1-
910.5604	PC_42:11_[M+OAC]1-
910.6098	PC_43:6_[M+Cl]1-
910.6543	PC_41:4_[M+OAC]1-
910.6906	PC-O_42:4_[M+OAC]1-
911.5655	PI_40:5_[M-H]1-
912.5316	PC_44:12_[M+Cl]1-
912.576	PC_42:10_[M+OAC]1-
912.6618	PC-O_44:5_[M+Cl]1-
912.6699	PC_41:3_[M+OAC]1-
912.7063	PC-O_42:3_[M+OAC]1-
913.5812	PI_40:4_[M-H]1-
914.5917	PC_42:9_[M+OAC]1-
914.6411	PC_43:4_[M+Cl]1-
914.6775	PC-O_44:4_[M+Cl]1-
914.6856	PC_41:2_[M+OAC]1-
914.7219	PC-O_42:2_[M+OAC]1-
915.5968	PI_40:3_[M-H]1-
916.5629	PC_44:10_[M+Cl]1-
916.6073	PC_42:8_[M+OAC]1-
916.6931	PC-O_44:3_[M+Cl]1-
916.7012	PC_41:1_[M+OAC]1-
916.7376	PC-O_42:1_[M+OAC]1-
917.6125	PI_40:2_[M-H]1-
918.623	PC_42:7_[M+OAC]1-
918.6724	PC_43:2_[M+Cl]1-
918.7169	PC_41:0_[M+OAC]1-
918.7532	PC-O_42:0_[M+OAC]1-
919.6281	PI_40:1_[M-H]1-
919.6645	PI-P_41:0_[M-H]1-
920.5942	PC_44:8_[M+Cl]1-
920.6386	PC_42:6_[M+OAC]1-
920.6881	PC_43:1_[M+Cl]1-
921.5499	PI_41:7_[M-H]1-
921.5862	PI-P_42:6_[M-H]1-
921.6438	PI_40:0_[M-H]1-
921.6801	PI-O_41:0_[M-H]1-
922.6098	PC_44:7_[M+Cl]1-
922.6543	PC_42:5_[M+OAC]1-
922.7037	PC_43:0_[M+Cl]1-
923.5655	PI_41:6_[M-H]1-
923.6019	PI-O_42:6_[M-H]1-
924.6255	PC_44:6_[M+Cl]1-
924.6699	PC_42:4_[M+OAC]1-
925.5812	PI_41:5_[M-H]1-
925.6175	PI-P_42:4_[M-H]1-
926.6411	PC_44:5_[M+Cl]1-
926.6856	PC_42:3_[M+OAC]1-
927.5029	PI_42:11_[M-H]1-
927.5968	PI_41:4_[M-H]1-
927.6332	PI-O_42:4_[M-H]1-
928.6568	PC_44:4_[M+Cl]1-
928.7012	PC_42:2_[M+OAC]1-
929.5186	PI_42:10_[M-H]1-
929.6125	PI_41:3_[M-H]1-
929.6488	PI-P_42:2_[M-H]1-
930.6724	PC_44:3_[M+Cl]1-
930.7169	PC_42:1_[M+OAC]1-
931.5342	PI_42:9_[M-H]1-
931.6281	PI_41:2_[M-H]1-
931.6645	PI-O_42:2_[M-H]1-
932.6881	PC_44:2_[M+Cl]1-
932.7325	PC_42:0_[M+OAC]1-
933.5499	PI_42:8_[M-H]1-
933.6438	PI_41:1_[M-H]1-
933.6801	PI-O_42:1_[M-H]1-
934.6543	PC_43:6_[M+OAC]1-
934.7037	PC_44:1_[M+Cl]1-
935.5655	PI_42:7_[M-H]1-
935.6594	PI_41:0_[M-H]1-
935.6958	PI-O_42:0_[M-H]1-
936.576	PC_44:12_[M+OAC]1-
936.7063	PC-O_44:5_[M+OAC]1-
936.7194	PC_44:0_[M+Cl]1-
937.5812	PI_42:6_[M-H]1-
938.6856	PC_43:4_[M+OAC]1-
938.7219	PC-O_44:4_[M+OAC]1-
939.5968	PI_42:5_[M-H]1-
940.6073	PC_44:10_[M+OAC]1-
940.7376	PC-O_44:3_[M+OAC]1-
941.6125	PI_42:4_[M-H]1-
942.7169	PC_43:2_[M+OAC]1-
943.6281	PI_42:3_[M-H]1-
944.6386	PC_44:8_[M+OAC]1-
944.7325	PC_43:1_[M+OAC]1-
945.6438	PI_42:2_[M-H]1-
946.6543	PC_44:7_[M+OAC]1-
946.7482	PC_43:0_[M+OAC]1-
947.6594	PI_42:1_[M-H]1-
948.6699	PC_44:6_[M+OAC]1-
949.6751	PI_42:0_[M-H]1-
950.6856	PC_44:5_[M+OAC]1-
951.5968	PI_43:6_[M-H]1-
952.7012	PC_44:4_[M+OAC]1-
953.5186	PI_44:12_[M-H]1-
954.7169	PC_44:3_[M+OAC]1-
955.6281	PI_43:4_[M-H]1-
956.7325	PC_44:2_[M+OAC]1-
957.5499	PI_44:10_[M-H]1-
958.7482	PC_44:1_[M+OAC]1-
959.6594	PI_43:2_[M-H]1-
960.7194	PC_46:2_[M+Cl]1-
960.7638	PC_44:0_[M+OAC]1-
961.5812	PI_44:8_[M-H]1-
961.6751	PI_43:1_[M-H]1-
962.735	PC_46:1_[M+Cl]1-
962.7583	PE_52:4_[M-H]1-
963.5968	PI_44:7_[M-H]1-
963.6907	PI_43:0_[M-H]1-
964.7507	PC_46:0_[M+Cl]1-
965.6125	PI_44:6_[M-H]1-
967.6281	PI_44:5_[M-H]1-
969.6438	PI_44:4_[M-H]1-
971.6594	PI_44:3_[M-H]1-
973.6751	PI_44:2_[M-H]1-
975.6907	PI_44:1_[M-H]1-
977.7064	PI_44:0_[M-H]1-
984.7638	PC_46:2_[M+OAC]1-
986.7795	PC_46:1_[M+OAC]1-
988.7507	PC_48:1_[M+Cl]1-
988.7951	PC_46:0_[M+OAC]1-
992.782	PC_48:0_[M+Cl]1-
1012.7951	PC_48:1_[M+OAC]1-
1016.8264	PC_48:0_[M+OAC]1-
1020.8133	PC_50:0_[M+Cl]1-
1040.782	PC_52:4_[M+Cl]1-
1044.8577	PC_50:0_[M+OAC]1-
1048.8446	PC_52:0_[M+Cl]1-
1064.8264	PC_52:4_[M+OAC]1-
1072.889	PC_52:0_[M+OAC]1-
